,Hunger,Potter,Twilight
1663,False,True,False
1664,True,True,False
1665,False,True,True
1666,False,False,True
1667,False,True,False
1668,False,False,False
1669,False,False,False
1670,False,False,False
1671,False,True,False
1672,False,True,False
1673,True,False,True
1674,True,False,False
1675,False,False,False
1676,False,False,False
1677,False,False,False
1678,True,False,True
1679,True,True,False
1680,False,True,True
1681,True,False,False
1682,False,True,False
1683,True,False,False
1684,True,True,True
1685,False,True,False
1686,False,False,True
1687,False,False,True
1688,False,False,False
1689,True,False,True
1690,False,True,False
1691,False,False,False
1692,False,False,False
1693,False,True,False
1694,True,False,True
1695,False,True,False
1696,False,True,False
1697,True,False,False
1698,True,True,True
1699,False,False,True
1700,True,False,True
1701,True,True,False
1702,False,True,False
1703,True,False,True
1704,False,False,False
1705,False,False,True
1706,False,True,False
1707,True,True,False
1708,False,False,True
1709,False,False,False
1710,True,False,False
1711,True,False,True
1712,False,False,False
1713,False,True,True
1714,False,True,True
1715,True,False,False
1716,False,True,True
1717,False,False,True
1718,False,False,False
1719,True,False,True
1720,False,False,False
1721,False,False,True
1722,False,True,False
1723,False,False,False
1724,False,False,True
1725,True,True,True
1726,False,False,False
1727,False,False,False
1728,False,False,False
1729,True,False,True
1730,False,False,False
1731,True,False,True
1732,False,True,True
1733,False,False,True
1734,False,True,False
1735,False,False,False
1736,False,True,False
1737,True,True,False
1738,True,False,False
1739,False,False,False
1740,False,True,True
1741,False,False,True
1742,True,False,True
1743,True,False,True
1744,False,False,True
1745,True,True,True
1746,False,True,False
1747,False,True,False
1748,False,False,True
1749,False,False,False
1750,False,True,True
1751,False,True,True
1752,False,False,False
1753,False,False,False
1754,True,False,False
1755,False,False,False
1756,False,False,True
1757,False,True,False
1758,True,True,False
1759,True,False,False
1760,True,False,True
1761,False,False,True
1762,False,False,False
1763,False,True,False
1764,False,False,True
1765,False,True,True
1766,False,True,True
1767,True,False,False
1768,False,False,True
1769,False,False,False
1770,False,True,False
1771,True,False,True
1772,True,False,True
1773,False,False,False
1774,False,True,False
1775,False,False,True
1776,True,False,False
1777,True,False,True
1778,True,True,True
1779,False,False,False
1780,False,True,False
1781,True,False,False
1782,False,True,False
1783,True,False,True
1784,False,False,False
1785,False,True,False
1786,True,False,True
1787,False,True,False
1788,False,True,False
1789,False,False,False
1790,True,True,False
1791,True,False,True
1792,False,True,False
1793,True,True,True
1794,True,True,True
1795,True,False,True
1796,False,False,False
1797,False,False,False
1798,False,True,True
1799,False,True,True
1800,False,False,False
1801,False,True,False
1802,False,True,True
1803,False,True,False
1804,True,False,False
1805,False,False,False
1806,False,True,True
1807,False,True,False
1808,True,True,False
1809,True,True,False
1810,False,False,False
1811,False,False,True
1812,False,True,False
1813,False,False,True
1814,True,False,True
1815,False,True,False
1816,False,False,False
1817,True,False,False
1818,False,False,False
1819,False,True,True
1820,False,True,True
1821,False,False,False
1822,False,False,False
1823,False,False,False
1824,False,True,False
1825,False,True,True
1826,False,True,False
1827,False,False,False
1828,True,True,True
1829,False,True,True
1830,False,True,True
1831,False,False,True
1832,False,True,False
1833,True,False,True
1834,False,True,False
1835,False,False,False
1836,False,True,True
1837,True,False,False
1838,False,True,False
1839,False,True,False
1840,True,False,False
1841,False,True,True
1842,True,False,True
1843,True,False,False
1844,False,False,False
1845,False,True,True
1846,False,False,False
1847,True,False,True
1848,False,True,False
1849,True,False,True
1850,False,True,False
1851,False,False,False
1852,False,True,True
1853,False,True,True
1854,False,False,True
1855,False,False,False
1856,False,True,True
1857,False,True,False
1858,False,False,True
1859,False,False,True
1860,False,False,False
1861,False,True,True
1862,False,True,True
1863,False,True,False
1864,False,False,False
1865,True,True,True
1866,False,True,True
1867,True,True,True
1868,False,True,False
1869,False,False,False
1870,True,True,True
1871,True,False,False
1872,False,True,False
1873,True,False,False
1874,False,False,False
1875,False,False,False
1876,True,False,False
1877,True,True,True
1878,False,True,False
1879,False,True,False
1880,False,True,False
1881,True,True,True
1882,False,True,False
1883,False,True,False
1884,False,True,True
1885,False,False,False
1886,False,True,True
1887,False,True,True
1888,False,True,False
1889,False,False,False
1890,True,False,False
1891,True,True,True
1892,False,False,False
1893,False,True,False
1894,True,False,False
1895,False,True,False
1896,False,False,False
1897,False,False,False
1898,False,False,True
1899,False,False,False
1900,False,True,True
1901,False,False,False
1902,False,True,True
1903,False,False,False
1904,False,False,True
1905,False,False,False
1906,False,False,False
1907,False,True,False
1908,True,True,True
1909,False,True,False
1910,False,False,False
1911,False,False,True
1912,False,True,False
1913,False,True,False
1914,False,True,False
1915,False,True,False
1916,False,False,False
1917,False,True,False
1918,False,False,True
1919,False,True,True
1920,False,True,True
1921,False,False,True
1922,True,False,False
1923,False,True,False
1924,True,True,False
1925,False,False,False
1926,True,False,True
1927,False,True,False
1928,False,False,False
1929,True,True,False
1930,False,True,True
1931,True,True,True
1932,False,False,True
1933,False,True,False
1934,False,False,False
1935,True,True,False
1936,False,True,False
1937,False,False,True
1938,False,True,False
1939,False,True,False
1940,False,False,False
1941,False,True,False
1942,False,False,True
1943,True,False,False
1944,False,True,True
1945,False,True,False
1946,False,True,True
1947,False,True,False
1948,True,True,True
1949,False,False,False
1950,False,False,False
1951,False,True,True
1952,False,True,False
1953,True,True,False
1954,False,False,False
1955,False,True,True
1956,True,False,False
1957,False,False,True
1958,False,False,False
1959,True,True,False
1960,False,False,False
1961,False,True,False
1962,True,True,False
1963,True,False,False
1964,False,True,True
1965,False,False,False
1966,False,False,True
1967,False,False,False
1968,False,False,True
1969,False,True,False
1970,False,False,True
1971,True,True,True
1972,False,True,False
1973,False,True,False
1974,True,True,True
1975,True,False,False
1976,False,False,False
1977,False,False,False
1978,True,False,False
1979,False,False,True
1980,False,True,True
1981,False,False,False
1982,False,True,True
1983,False,True,True
1984,True,True,False
1985,True,False,False
1986,True,False,True
1987,False,False,False
1988,False,False,False
1989,True,False,False
1990,False,False,False
1991,False,False,False
1992,True,False,True
1993,False,False,False
1994,False,False,False
1995,False,True,True
1996,False,True,False
1997,False,False,False
1998,False,True,False
1999,False,True,False
2000,False,True,False
2001,False,True,False
2002,False,False,False
2003,False,True,False
2004,True,False,False
